Ticker,Name,Exchange,Sector,Market,Currency,Address
GRAVITA.NS,Gravita India Limited,NSI,Industrials,in_market,INR,"Gravlta Tower, Jaipur, 302004, India"
GREAVESCOT.NS,Greaves Cotton Limited,NSI,Industrials,in_market,INR,"Tower 3, Mumbai, 400070, India"
GREENLAM.NS,Greenlam Industries Limited,NSI,Consumer Cyclical,in_market,INR,"203, Worldmark 1, New Delhi, 110037, India"
GREENPANEL.NS,Greenpanel Industries Limited,NSI,Basic Materials,in_market,INR,"DLF Downtown, Gurugram, 122002, India"
GREENPLY.NS,Greenply Industries Limited,NSI,Basic Materials,in_market,INR,"Madgul Lounge, Kolkata, 700027, India"
GREENPOWER.NS,Orient Green Power Company Limited,NSI,Utilities,in_market,INR,"Bascon Futura SV, Chennai, 600017, India"
GRINDWELL.NS,Grindwell Norton Limited,NSI,Industrials,in_market,INR,"Leela Business Park, Mumbai, 400059, India"
GRINFRA.NS,G R Infraprojects Limited,NSI,Industrials,in_market,INR,"GR House, Udaipur, 313002, India"
GRMN,Garmin Ltd.,NYQ,Technology,us_market,USD,"Mühlentalstrasse 2, Schaffhausen, 8200, Switzerland"
GRMOVER.NS,GRM Overseas Limited,NSI,Consumer Defensive,in_market,INR,"8 K.M Stone, Gohana-Rohtak Road, Panipat, 132145, India"
GROBTEA.NS,The Grob Tea Company Limited,NSI,Consumer Defensive,in_market,INR,"Haute Street, Kolkata, 700046, India"
GRPLTD.NS,GRP Limited,NSI,Consumer Cyclical,in_market,INR,"Kohinoor City Commercial I, Mumbai, 400070, India"
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,NSI,Industrials,in_market,INR,"GRSE Bhavan, Kolkata, 700024, India"
GRWRHITECH.NS,Garware Hi-Tech Films Limited,NSI,Basic Materials,in_market,INR,"Garware House, Mumbai, 400057, India"
GS,"The Goldman Sachs Group, Inc.",NYQ,Financial Services,us_market,USD,"200 West Street, New York, NY, 10282, United States"
GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,NSI,Basic Materials,in_market,INR,"P. O. Fertilizernagar, Vadodara, 391750, India"
GSLSU.NS,Global Surfaces Limited,NSI,Basic Materials,in_market,INR,"Plot No. PA-10-006, Jaipur, 302037, India"
GSPL.NS,Gujarat State Petronet Limited,NSI,Utilities,in_market,INR,"GSPL Bhavan, Gandhinagar, 382028, India"
GSS.NS,GSS Infotech Limited,NSI,Technology,in_market,INR,"Wing-B, N Heights, Plot No. 12, Hyderabad, 500081, India"
GTECJAINX.NS,G-Tec Jainx Education Limited,NSI,Consumer Defensive,in_market,INR,"Pinnacle Corporate Park, Mumbai, 400051, India"
GTL.NS,GTL Limited,NSI,Communication Services,in_market,INR,"412, Janmabhoomi Chambers, Mumbai, 400038, India"
GTLINFRA.NS,GTL Infrastructure Limited,NSI,Technology,in_market,INR,"412, Janmabhoomi Chambers, Mumbai, 400001, India"
GTPL.NS,GTPL Hathway Limited,NSI,Communication Services,in_market,INR,"GTPL House, Ahmedabad, 380059, India"
GUFICBIO.NS,Gufic Biosciences Limited,NSI,Healthcare,in_market,INR,"S.M. House, Mumbai, 400057, India"
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,NSI,Basic Materials,in_market,INR,"PO Ranoli, Vadodara, 391350, India"
GUJAPOLLO.NS,Gujarat Apollo Industries Limited,NSI,Industrials,in_market,INR,"Parishram, Ahmedabad, 380009, India"
GUJGASLTD.NS,Gujarat Gas Limited,NSI,Utilities,in_market,INR,"IT Tower-2, Infocity, Gandhinagar, 382009, India"
GUJRAFFIA.NS,Gujarat Raffia Industries Limited,NSI,,in_market,INR,"Plot No. 455, Gandhinagar, 382721, India"
GUJTHEM.NS,Gujarat Themis Biosyn Limited,NSI,Healthcare,in_market,INR,"Themis House, Mumbai, 400104, India"
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,NSI,Basic Materials,in_market,INR,"IN Centre, 49/50, Mumbai, 400093, India"
GULFPETRO.NS,GP Petroleums Limited,NSI,Energy,in_market,INR,"804, Ackruti Star, Mumbai, 400093, India"
GULPOLY.NS,Gulshan Polyols Limited,NSI,Basic Materials,in_market,INR,"G-81, Preet Vihar, Delhi, 110092, India"
GVKPIL.NS,GVK Power & Infrastructure Limited,NSI,Utilities,in_market,INR,"Darshak Chambers, Plot No.32, Secunderabad, 500003, India"
GVPIL.NS,GE Power India Limited,NSI,Industrials,in_market,INR,"Axis House, Noida, 201301, India"
GVPTECH.NS,GVP Infotech Limited,NSI,Technology,in_market,INR,"Naurang House, New Delhi, 110001, India"
GVT&D.NS,GE Vernova T&D India Ltd,NSI,Industrials,in_market,INR,"Axis House, Noida, 201304, India"
GWW,"W.W. Grainger, Inc.",NYQ,Industrials,us_market,USD,"100 Grainger Parkway, Lake Forest, IL, 60045-5201, United States"
HAL,Halliburton Company,NYQ,Energy,us_market,USD,"3000 North Sam Houston Parkway East, Houston, TX, 77032, United States"
HAL.NS,Hindustan Aeronautics Limited,NSI,Industrials,in_market,INR,"15/1, Cubbon Road, Bengaluru, 560 001, India"
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,NSI,Technology,in_market,INR,"#53/1-4, Hosur Main Road, Bengaluru, 560068, India"
HAPPYFORGE.NS,HAPPYFORGE.NS,NSI,Industrials,in_market,INR,"H.B. No. 220, P.O- Rajgarh, Ludhiana, 141421, India"
HARDWYN.NS,Hardwyn India Limited,NSI,Industrials,in_market,INR,"B-101, Mayapuri industrial Area, New Delhi, 110064, India"
HARIOMPIPE.NS,Hariom Pipe Industries Limited,NSI,Basic Materials,in_market,INR,"SAMARPAN, 3-4-174/12/2, Hyderabad, 500048, India"
HARRMALAYA.NS,Harrisons Malayalam Limited,NSI,Consumer Defensive,in_market,INR,"24/1624, Bristow Road, Kochi, 682003, India"
HARSHA.NS,Harsha Engineers International Limited,NSI,Industrials,in_market,INR,"Sarkhej-Bavla Road, Ahmedabad, 382213, India"
HAS,"Hasbro, Inc.",NMS,Consumer Cyclical,us_market,USD,"1027 Newport Avenue, Pawtucket, RI, 02861, United States"
HATHWAY.NS,Hathway Cable and Datacom Limited,NSI,Communication Services,in_market,INR,"802, Interface-11, Mumbai, 400064, India"
HATSUN.NS,Hatsun Agro Product Limited,NSI,Consumer Defensive,in_market,INR,"Plot No.14, Chennai, 600119, India"
HAVELLS.NS,Havells India Limited,NSI,Industrials,in_market,INR,"QRG Towers, Noida, 201304, India"
HAVISHA.NS,Sri Havisha Hospitality and Infrastructure Limited,NSI,Consumer Cyclical,in_market,INR,"Venus Plaza, Hyderabad, 500016, India"
HBAN,Huntington Bancshares Incorporated,NMS,Financial Services,us_market,USD,"Huntington Center, Columbus, OH, 43287, United States"
HBLENGINE.NS,HBLENGINE.NS,NSI,Industrials,in_market,INR,"No. 8-2-601, Hyderabad, 500034, India"
HBSL.NS,HB Stockholdings Limited,NSI,Financial Services,in_market,INR,"Plot No. 31, Gurugram, 122001, India"
HCA,"HCA Healthcare, Inc.",NYQ,Healthcare,us_market,USD,"One Park Plaza, Nashville, TN, 37203, United States"
HCC.NS,Hindustan Construction Company Limited,NSI,Industrials,in_market,INR,"Hincon House, Mumbai, 400083, India"
HCG.NS,HealthCare Global Enterprises Limited,NSI,Healthcare,in_market,INR,"Unity Building Complex, Bengaluru, 560027, India"
HCL-INSYS.NS,HCL Infosystems Limited,NSI,Technology,in_market,INR,"A-11, Sector-3, Noida, 201301, India"
HCLTECH.NS,HCL Technologies Limited,NSI,Technology,in_market,INR,"Plot No. 3A, Noida, 201304, India"
HD,"The Home Depot, Inc.",NYQ,Consumer Cyclical,us_market,USD,"2455 Paces Ferry Road, Atlanta, GA, 30339, United States"
HDBFS.NS,HDBFS.NS,NSI,Financial Services,in_market,INR,"HDB House, Mumbai, 400057, India"
HDFCAMC.NS,HDFC Asset Management Company Limited,NSI,Financial Services,in_market,INR,"“HDFC House”, 2nd Fl, H.T. Parekh Marg, Mumbai, 400020, India"
HDFCBANK.NS,HDFC Bank Limited,NSI,Financial Services,in_market,INR,"HDFC Bank House, Mumbai, 400018, India"
HDFCLIFE.NS,HDFC Life Insurance Company Limited,NSI,Financial Services,in_market,INR,"Lodha Excelus, Mumbai, 400011, India"
HDIL.NS,Housing Development and Infrastructure Limited,NSI,Real Estate,in_market,INR,"01, HDIL Towers, Mumbai, 400051, India"
HEADSUP.NS,Heads UP Ventures Limited,NSI,Consumer Cyclical,in_market,INR,"608, Aryan Work Space - 2, Ahmedabad, 380015, India"
HECPROJECT.NS,HEC Infra Projects Limited,NSI,Industrials,in_market,INR,"Sigma-1 Corporates, Ahmedabad, 380054, India"
HEG.NS,HEG Limited,NSI,Industrials,in_market,INR,"Bhilwara Towers, A-12, Noida, 201301, India"
HEIDELBERG.NS,HeidelbergCement India Limited,NSI,Basic Materials,in_market,INR,"DLF Cyber Greens, Gurugram, 122002, India"
HEMIPROP.NS,Hemisphere Properties India Limited,NSI,Real Estate,in_market,INR,"Room No. 144, C-Wing, New Delhi, 110001, India"
HERANBA.NS,Heranba Industries Limited,NSI,Basic Materials,in_market,INR,"A Wing, Fortune Avirahi, Mumbai, 400092, India"
HERCULES.NS,Hercules Hoists Limited,NSI,Industrials,in_market,INR,"Bajaj Bhawan, Mumbai, 400021, India"
HERITGFOOD.NS,Heritage Foods Limited,NSI,Consumer Defensive,in_market,INR,"Plot No: 1286, Hyderabad, 500033, India"
HEROMOTOCO.NS,Hero MotoCorp Limited,NSI,Consumer Cyclical,in_market,INR,"The Grand Plaza, New Delhi, 110070, India"
HESTERBIO.NS,Hester Biosciences Limited,NSI,Healthcare,in_market,INR,"Village Meda - Adraj, Mehsana, 384441, India"
HEUBACHIND.NS,Heubach Colorants India Limited,NSI,Basic Materials,in_market,INR,"Rupa Renaissance, Navi Mumbai, 400705, India"
HEXATRADEX.NS,Hexa Tradex Limited,NSI,Financial Services,in_market,INR,"Jindal Centre, New Delhi, 110066, India"
HEXT.NS,Hexaware Technologies Limited,NSI,Technology,in_market,INR,"152, Millennium Business Park, Navi Mumbai, 400710, India"
HFCL.NS,HFCL Limited,NSI,Technology,in_market,INR,"8, Commercial Complex, New Delhi, 110048, India"
HGINFRA.NS,H.G. Infra Engineering Limited,NSI,Industrials,in_market,INR,"Sheel Mohar Plaza, A-1, Jaipur, 302001, India"
HGM.NS,Handson Global Management (HGM) Limited,NSI,Technology,in_market,INR,"Sharda Arcade, Pune, 411037, India"
HGS.NS,Hinduja Global Solutions Limited,NSI,Industrials,in_market,INR,"Gold Hill Square Park, No. 690, Bengaluru, 560068, India"
HIG,"The Hartford Insurance Group, Inc.",NYQ,Financial Services,us_market,USD,"One Hartford Plaza, Hartford, CT, 06155, United States"
HII,"Huntington Ingalls Industries, Inc.",NYQ,Industrials,us_market,USD,"4101 Washington Avenue, Newport News, VA, 23607, United States"
HIKAL.NS,Hikal Limited,NSI,Healthcare,in_market,INR,"Great Eastern Chambers, Navi Mumbai, 400614, India"
HILINFRA.NS,HILINFRA.NS,NSI,N/A,in_market,INR,
HILTON.NS,Hilton Metal Forging Limited,NSI,Industrials,in_market,INR,"303, Tanishka Building, Mumbai, 400101, India"
HIMATSEIDE.NS,Himatsingka Seide Limited,NSI,Consumer Cyclical,in_market,INR,"No.4/1-2, Bengaluru, 560001, India"
HINDALCO.NS,Hindalco Industries Limited,NSI,Basic Materials,in_market,INR,"Birla Centurion, Mumbai, 400030, India"
HINDCOMPOS.NS,Hindustan Composites Limited,NSI,Consumer Cyclical,in_market,INR,"Peninsula Business Park, A Tower, Mumbai, 400013, India"
HINDCON.NS,Hindcon Chemicals Limited,NSI,Basic Materials,in_market,INR,"62B, Braunfeld Row, Kolkata, 700027, India"
HINDCOPPER.NS,Hindustan Copper Limited,NSI,Basic Materials,in_market,INR,"Tamra Bhavan, Kolkata, 700019, India"
HINDMOTORS.NS,Hindustan Motors Limited,NSI,Consumer Cyclical,in_market,INR,"Birla Building, Kolkata, 700001, India"
HINDOILEXP.NS,Hindustan Oil Exploration Company Limited,NSI,Energy,in_market,INR,"Lakshmi Chambers, Chennai, 600018, India"
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,NSI,Energy,in_market,INR,"Petroleum House, Mumbai, 400020, India"
HINDUNILVR.NS,Hindustan Unilever Limited,NSI,Consumer Defensive,in_market,INR,"Unilever House, Mumbai, 400099, India"
HINDWAREAP.NS,Hindware Home Innovation Limited,NSI,Consumer Cyclical,in_market,INR,"Unit No 201 (i), (ii), (iiiA), (XVI), Gurugram, 122001, India"
HINDZINC.NS,Hindustan Zinc Limited,NSI,Basic Materials,in_market,INR,"Yashad Bhawan, Udaipur, 313004, India"
HIRECT.NS,Hind Rectifiers Limited,NSI,Industrials,in_market,INR,"B-1001, Peninsula Corporate Park, Mumbai, 400013, India"
HISARMETAL.NS,Hisar Metal Industries Limited,NSI,Basic Materials,in_market,INR,"Near Industrial Development Colony, Hisar, 125005, India"
HITECH.NS,Hi-Tech Pipes Limited,NSI,Basic Materials,in_market,INR,"GF 10, 505, Pearls Omaxe Tower, New Delhi, 110034, India"
HITECHCORP.NS,Hitech Corporation Limited,NSI,Consumer Cyclical,in_market,INR,"Welspun House, Unit No. 201-203, Mumbai, 400013, India"
HITECHGEAR.NS,The Hi-Tech Gears Limited,NSI,Consumer Cyclical,in_market,INR,"Unitech’s Millennium Plaza, Gurugram, 122009, India"
HLEGLAS.NS,HLE Glascoat Limited,NSI,Industrials,in_market,INR,"H–106, G.I.D.C. Estate, Anand, 388121, India"
HLT,Hilton Worldwide Holdings Inc.,NYQ,Consumer Cyclical,us_market,USD,"7930 Jones Branch Drive, McLean, VA, 22102, United States"
HLVLTD.NS,HLV Limited,NSI,Consumer Cyclical,in_market,INR,"The Leela Mumbai, Mumbai, 400059, India"
HMAAGRO.NS,HMA Agro Industries Limited,NSI,Consumer Defensive,in_market,INR,"18A/5/3, Tajview Crossing Fatehabad Road, Agra, 282001, India"
HMT.NS,HMT Limited,NSI,Industrials,in_market,INR,"HMT Bhavan, Bengaluru, 560032, India"
HMVL.NS,Hindustan Media Ventures Limited,NSI,Communication Services,in_market,INR,"Lotus Tower, A-Block, New Delhi, 110025, India"
HNDFDS.NS,Hindustan Foods Limited,NSI,Industrials,in_market,INR,"Office No.3, Mumbai, 400070, India"
HOLX,"Hologic, Inc.",NMS,Healthcare,us_market,USD,"250 Campus Drive, Marlborough, MA, 01752, United States"
HOMEFIRST.NS,Home First Finance Company India Limited,NSI,Financial Services,in_market,INR,"511, Acme Plaza, Mumbai, 400059, India"
HON,Honeywell International Inc.,NMS,Industrials,us_market,USD,"855 South Mint Street, Charlotte, NC, 28202, United States"
HONASA.NS,Honasa Consumer Limited,NSI,Consumer Defensive,in_market,INR,"Capital Cyberscape, Gurugram, 122102, India"
HONAUT.NS,Honeywell Automation India Limited,NSI,Industrials,in_market,INR,
HONDAPOWER.NS,Honda India Power Products Limited,NSI,Industrials,in_market,INR,"Plot No.5, Gautam Buddha Nagar, 201310, India"
HPAL.NS,HP Adhesives Limited,NSI,Basic Materials,in_market,INR,"501,C Wing Business Square, Mumbai, 400093, India"
HPE,Hewlett Packard Enterprise Company,NYQ,Technology,us_market,USD,"1701 East Mossy Oaks Road, Spring, TX, 77389, United States"
HPIL.NS,Hindprakash Industries Limited,NSI,Basic Materials,in_market,INR,"301, Hindprakash House, Ahmedabad, 382445, India"
HPL.NS,HPL Electric & Power Limited,NSI,Industrials,in_market,INR,"76-B, Phase-IV, Sonipat, 131028, India"
HPQ,HP Inc.,NYQ,Technology,us_market,USD,"1501 Page Mill Road, Palo Alto, CA, 94304, United States"
HRL,Hormel Foods Corporation,NYQ,Consumer Defensive,us_market,USD,"1 Hormel Place, Austin, MN, 55912-3680, United States"
HSCL.NS,Himadri Speciality Chemical Limited,NSI,Basic Materials,in_market,INR,"Ruby House 8, Kolkata, 700 001, India"
HSIC,"Henry Schein, Inc.",NMS,Healthcare,us_market,USD,"135 Duryea Road, Melville, NY, 11747, United States"
HST,"Host Hotels & Resorts, Inc.",NMS,Real Estate,us_market,USD,"4747 Bethesda Avenue, Bethesda, MD, 20814-1109, United States"
HSY,The Hershey Company,NYQ,Consumer Defensive,us_market,USD,"19 East Chocolate Avenue, Hershey, PA, 17033, United States"
HTMEDIA.NS,HT Media Limited,NSI,Communication Services,in_market,INR,"Lotus Tower, A Block, New Delhi, 110025, India"
HUBB,Hubbell Incorporated,NYQ,Industrials,us_market,USD,"40 Waterview Drive, Shelton, CT, 06484-1000, United States"
HUBTOWN.NS,Hubtown Limited,NSI,Real Estate,in_market,INR,"Hubtown Seasons, Mumbai, 400071, India"
HUDCO.NS,Housing and Urban Development Corporation Limited,NSI,Financial Services,in_market,INR,"HUDCO Bhawan, New Delhi, 110003, India"
HUHTAMAKI.NS,Huhtamaki India Limited,NSI,Consumer Cyclical,in_market,INR,"Bellona Building, Thane, 400 607, India"
HUM,Humana Inc.,NYQ,Healthcare,us_market,USD,"Humana Building, Louisville, KY, 40202, United States"
HWM,Howmet Aerospace Inc.,NYQ,Industrials,us_market,USD,"201 Isabella Street, Pittsburgh, PA, 15212-5872, United States"
HYBRIDFIN.NS,Hybrid Financial Services Limited,NSI,Financial Services,in_market,INR,"104, Sterling Centre, Mumbai, 400093, India"
HYUNDAI.NS,HYUNDAI.NS,NSI,Consumer Cyclical,in_market,INR,"Plot No. C-11 & C-11 A, Gurugram, 122 001, India"
IBKR,"Interactive Brokers Group, Inc.",NMS,Financial Services,us_market,USD,"One Pickwick Plaza, Greenwich, CT, 06830, United States"
IBM,International Business Machines Corporation,NYQ,Technology,us_market,USD,"One New Orchard Road, Armonk, NY, 10504, United States"
ICDSLTD.NS,ICDS Limited,NSI,Real Estate,in_market,INR,"Syndicate House, Manipal, 576104, India"
ICE,"Intercontinental Exchange, Inc.",NYQ,Financial Services,us_market,USD,"5660 New Northside Drive, Atlanta, GA, 30328, United States"
ICEMAKE.NS,Ice Make Refrigeration Limited,NSI,Industrials,in_market,INR,"226, Dantali Industrial Estate, Gandhinagar, 382721, India"
ICICIBANK.NS,ICICI Bank Limited,NSI,Financial Services,in_market,INR,
ICICIGI.NS,ICICI Lombard General Insurance Company Limited,NSI,Financial Services,in_market,INR,"ICICI Lombard House, Mumbai, 400025, India"
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,NSI,Financial Services,in_market,INR,"ICICI PruLife Towers, Mumbai, 400025, India"
ICIL.NS,Indo Count Industries Limited,NSI,Consumer Cyclical,in_market,INR,"301, Arcadia, Mumbai, 400021, India"
ICRA.NS,ICRA Limited,NSI,Financial Services,in_market,INR,"Building No. 8, Gurugram, 122002, India"
IDBI.NS,IDBI Bank Limited,NSI,Financial Services,in_market,INR,
IDEA.NS,Vodafone Idea Limited,NSI,Communication Services,in_market,INR,"Birla Centurion, Mumbai, 400030, India"
IDEAFORGE.NS,ideaForge Technology Limited,NSI,Technology,in_market,INR,"EL-146, T.T.C. Industrial Area, Navi Mumbai, 400 710, India"
IDFCFIRSTB.NS,IDFC First Bank Limited,NSI,Financial Services,in_market,INR,"IDFC FIRST Bank Tower (The Square), Mumbai, 400051, India"
IDXX,"IDEXX Laboratories, Inc.",NMS,Healthcare,us_market,USD,"One IDEXX Drive, Westbrook, ME, 04092, United States"
IEL.NS,Indiabulls Enterprises Limited,NSI,Industrials,in_market,INR,"One International Center (formerly IFC), Mumbai, 400013, India"
IEX,IDEX Corporation,NYQ,Industrials,us_market,USD,"3100 Sanders Road, Northbrook, IL, 60062, United States"
IEX.NS,Indian Energy Exchange Limited,NSI,Financial Services,in_market,INR,"Plot No. C-001/A/A, Noida, 201301, India"
IFBAGRO.NS,IFB Agro Industries Limited,NSI,Consumer Defensive,in_market,INR,"Plot No-IND 5, Kolkata, 700107, India"
IFBIND.NS,IFB Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. IND-5, Kolkata, 700 107, India"
IFCI.NS,IFCI Limited,NSI,Financial Services,in_market,INR,"IFCI Tower, New Delhi, 110019, India"
IFF,International Flavors & Fragrances Inc.,NYQ,Basic Materials,us_market,USD,"521 West 57th Street, New York, NY, 10019-2960, United States"
IFGLEXPOR.NS,IFGL Refractories Limited,NSI,Basic Materials,in_market,INR,"McLeod House, Kolkata, 700001, India"
IGARASHI.NS,Igarashi Motors India Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. B12 to B15, Chennai, 600045, India"
IGCL.NS,IGCL.NS,NSI,Basic Materials,in_market,INR,"501, Gopal Heights Plot No – D-9, New Delhi, 110034, India"
IGIL.NS,International Gemmological Institute (India) Limited,NSI,Basic Materials,in_market,INR,"Bandra Kurla Complex, Mumbai, 400051, India"
IGL.NS,Indraprastha Gas Limited,NSI,Utilities,in_market,INR,"IGL Bhawan, New Delhi, 110022, India"
IGPL.NS,I G Petrochemicals Limited,NSI,Basic Materials,in_market,INR,"401-404, Raheja Centre, Mumbai, 400021, India"
IIFL.NS,IIFL Finance Limited,NSI,Financial Services,in_market,INR,"802, Hubtown Solaris, Mumbai, 400069, India"
IIFLCAPS.NS,IIFL Capital Services Limited,NSI,Financial Services,in_market,INR,"IIFL, Hubtown Solaris, Mumbai, 400069, India"
IITL.NS,Industrial Investment Trust Limited,NSI,Financial Services,in_market,INR,"The Capital, Mumbai, 400051, India"
IKIO.NS,IKIO Technologies Limited,NSI,Technology,in_market,INR,"Plot No. 10, Noida, 201307, India"
IKS.NS,IKS.NS,NSI,Healthcare,in_market,INR,
IL&FSENGG.NS,IL&FS Engineering and Construction Company Limited,NSI,Industrials,in_market,INR,"Sanali Info Park, Block B, Hyderabad, 500034, India"
IL&FSTRANS.NS,IL&FS Transportation Networks Limited,NSI,Industrials,in_market,INR,"The IL&FS Financial Centre, Mumbai, 400051, India"
IMAGICAA.NS,Imagicaaworld Entertainment Limited,NSI,Communication Services,in_market,INR,"Landmark Building, Mumbai, 400053, India"
IMFA.NS,Indian Metals and Ferro Alloys Limited,NSI,Basic Materials,in_market,INR,"IMFA Building, Bhubaneswar, 751010, India"
IMPAL.NS,India Motor Parts & Accessories Limited,NSI,Consumer Cyclical,in_market,INR,"Sundaram Towers, Chennai, 600014, India"
